cluster,brazilian,country_folk,electronic,hiphop,jazz_blues_soul,metal,other,pop,reggae,rock,unknown
0,35.69279078895722,5.50176632212482,1.2625932225565877,2.7868637969383747,4.978411618474421,2.7214444589820754,18.37629203192464,6.980243359937198,1.6747350516812771,19.789349731780714,0.23550961664267955
1,0.6782534972445952,5.341246290801187,2.0771513353115725,13.607460788469691,4.832556167867741,12.399321746502757,7.418397626112759,10.237388724035608,0.9537939805002119,42.26367104705383,0.19075879610004237
2,6.5,0.5,0.5,0.0,2.0,0.0,70.5,3.5000000000000004,2.0,13.5,1.0
3,52.05855443732845,6.953339432753888,1.3723696248856359,4.300091491308326,8.78316559926807,0.18298261665141813,11.070448307410796,3.8426349496797805,1.0064043915827996,10.338517840805125,0.09149130832570906
4,0.0,0.0,0.2533783783783784,97.2972972972973,0.4222972972972973,0.33783783783783783,0.16891891891891891,0.9290540540540541,0.0,0.5912162162162162,0.0
5,3.395422365798337,5.801085985291085,1.8145577015602445,9.650147776479482,6.3853185785964675,11.244759089971819,7.77373015327514,11.203519142209087,1.2097051343734966,41.3842875799024,0.13746649254244278
6,8.1145584725537,1.5513126491646778,0.35799522673031026,0.23866348448687352,2.5059665871121717,0.7159904534606205,71.36038186157518,4.41527446300716,0.8353221957040573,9.307875894988067,0.5966587112171837
7,21.013133208255162,1.8292682926829267,0.5159474671669794,1.5009380863039399,2.954971857410882,0.6566604127579738,55.39399624765478,4.690431519699812,1.0318949343339587,9.803001876172608,0.6097560975609756
